AEZ,lat_r,lon_r,x,y,n_years,years_single,cluster_within_aez,dist_to_medoid,year_rule_ok,method,cluster_id,cluster_missing
AEZ6,18.5731,-95.091,-9174976.875338001,2329206.715851743,1,2003,0,1908.0536479134814,FALSE,CLARA,NA,TRUE
AEZ6,18.6276,-95.0907,-9174947.929453924,2335805.278612415,1,2003,0,5101.791825815907,FALSE,CLARA,NA,TRUE
AEZ6,18.6274,-95.0905,-9174928.632197876,2335781.0674736723,1,2003,0,5074.25043713181,FALSE,CLARA,NA,TRUE
AEZ6,18.6271,-95.0904,-9174918.983569851,2335744.7507134276,1,2003,0,5036.747848220332,FALSE,CLARA,NA,TRUE
AEZ6,18.5897,-95.0811,-9174021.661163518,2331216.771603315,1,2003,0,420.7414236784447,FALSE,CLARA,NA,TRUE
AEZ6,18.5874,-95.0859,-9174484.79530872,2330938.2813063334,1,2003,0,565.8702758094483,FALSE,CLARA,NA,TRUE
AEZ6,18.6269,-95.0903,-9174909.334941825,2335720.5395051856,1,2003,0,5011.1202559552,FALSE,CLARA,NA,TRUE
AEZ6,18.6267,-95.0903,-9174909.334941825,2335696.3282691347,1,2003,0,4987.373470929425,FALSE,CLARA,NA,TRUE
AEZ6,18.6265,-95.0902,-9174899.6863138,2335672.117005288,1,2003,0,4961.74584739872,FALSE,CLARA,NA,TRUE
AEZ6,18.6262,-95.0905,-9174928.632197876,2335635.8000573944,1,2003,0,4931.8784502104945,FALSE,CLARA,NA,TRUE
AEZ6,18.6257,-95.0904,-9174918.983569851,2335575.2716719015,1,2003,0,4870.648187457628,FALSE,CLARA,NA,TRUE
AEZ6,18.6251,-95.0902,-9174899.6863138,2335502.637379971,1,2003,0,4795.6147709455945,FALSE,CLARA,NA,TRUE
AEZ6,18.6196,-95.08,-9173915.52625524,2334836.8113805316,1,2003,0,4031.7685643154127,FALSE,CLARA,NA,TRUE
AEZ6,18.6203,-95.0812,-9174031.30979154,2334921.5540386755,1,2003,0,4117.595662001441,FALSE,CLARA,NA,TRUE
AEZ6,18.6208,-95.0815,-9174060.255675618,2334982.0843003406,1,2003,0,4178.878197077661,FALSE,CLARA,NA,TRUE
AEZ6,18.6207,-95.0816,-9174069.90430364,2334969.978261906,1,2003,0,4167.0792413204235,FALSE,CLARA,NA,TRUE
AEZ6,18.5876,-95.0811,-9174021.661163518,2330962.4979995554,1,2003,0,179.77311174158183,FALSE,CLARA,NA,TRUE
AEZ6,18.5872,-95.0859,-9174484.79530872,2330914.0645853635,1,2003,0,560.6644778054567,FALSE,CLARA,NA,TRUE
AEZ6,18.6206,-95.0817,-9174079.552931666,2334957.8722165213,1,2003,0,4155.30444943909,FALSE,CLARA,NA,TRUE
AEZ6,18.6206,-95.0818,-9174089.201559693,2334957.8722165213,1,2003,0,4155.651699100206,FALSE,CLARA,NA,TRUE
AEZ6,18.6204,-95.082,-9174108.498815741,2334933.660104907,1,2003,0,4132.222464791127,FALSE,CLARA,NA,TRUE
AEZ6,18.6202,-95.0824,-9174147.093327845,2334909.4479654967,1,2003,0,4109.844402338933,FALSE,CLARA,NA,TRUE
AEZ6,18.6198,-95.0832,-9174224.282352043,2334861.023603309,1,2003,0,4066.2503544852493,FALSE,CLARA,NA,TRUE
AEZ6,18.5875,-95.0811,-9174021.661163518,2330950.3896564096,1,2003,0,169.27214555833547,FALSE,CLARA,NA,TRUE
AEZ6,18.5874,-95.081,-9174012.01253549,2330938.2813063334,1,2003,0,153.94264039683796,FALSE,CLARA,NA,TRUE
AEZ6,18.5869,-95.0858,-9174475.146680696,2330877.739451902,1,2003,0,545.1854876014013,FALSE,CLARA,NA,TRUE
AEZ6,18.5873,-95.0808,-9173992.71527944,2330926.172949318,1,2003,0,134.21169902614713,FALSE,CLARA,NA,TRUE
AEZ6,18.5867,-95.0855,-9174446.200796619,2330853.522661583,1,2003,0,513.66579382596,FALSE,CLARA,NA,TRUE
AEZ6,18.5868,-95.0806,-9173973.41802339,2330865.6310602115,1,2003,0,71.79747694559524,FALSE,CLARA,NA,TRUE
AEZ6,18.5861,-95.085,-9174397.957656495,2330780.8721241625,1,2003,0,463.76685243790814,FALSE,CLARA,NA,TRUE
AEZ6,18.5863,-95.0802,-9173934.82351129,2330805.088997714,1,2003,0,0,FALSE,CLARA,NA,TRUE
AEZ6,18.6372,-95.1152,-9177311.843320072,2336967.38057214,1,2003,0,7026.955260790367,FALSE,CLARA,NA,TRUE
AEZ6,18.6365,-95.115,-9177292.546064021,2336882.6461366503,1,2003,0,6943.4142551165805,FALSE,CLARA,NA,TRUE
AEZ6,18.6356,-95.1154,-9177331.14057612,2336773.7013617973,1,2003,0,6867.263148995216,FALSE,CLARA,NA,TRUE
AEZ6,18.6353,-95.1154,-9177331.14057612,2336737.386311684,1,2003,0,6835.723884578224,FALSE,CLARA,NA,TRUE
AEZ6,18.6352,-95.1155,-9177340.789204147,2336725.281281075,1,2003,0,6830.027743200241,FALSE,CLARA,NA,TRUE
AEZ6,18.6351,-95.1156,-9177350.437832173,2336713.176243509,1,2003,0,6824.361955007188,FALSE,CLARA,NA,TRUE
AEZ6,18.6349,-95.1157,-9177360.086460197,2336688.9661475224,1,2003,0,6808.262376201187,FALSE,CLARA,NA,TRUE
AEZ6,18.6343,-95.1156,-9177350.437832173,2336616.335692691,1,2003,0,6740.697986032673,FALSE,CLARA,NA,TRUE
AEZ6,18.6337,-95.1158,-9177369.735088222,2336543.704987557,1,2003,0,6688.073789980514,FALSE,CLARA,NA,TRUE
AEZ6,18.6352,-95.1116,-9176964.49271117,2336725.281281075,1,2003,0,6650.38135242386,FALSE,CLARA,NA,TRUE
AEZ6,18.6349,-95.1117,-9176974.141339194,2336688.9661475224,1,2003,0,6622.496747681649,FALSE,CLARA,NA,TRUE
AEZ6,18.6347,-95.112,-9177003.087223269,2336664.7560237246,1,2003,0,6614.373731651683,FALSE,CLARA,NA,TRUE
AEZ6,18.6345,-95.1121,-9177012.735851293,2336640.5458721123,1,2003,0,6597.431417279631,FALSE,CLARA,NA,TRUE
AEZ6,18.6345,-95.1123,-9177032.033107346,2336640.5458721123,1,2003,0,6606.456252399153,FALSE,CLARA,NA,TRUE
AEZ6,18.6344,-95.1124,-9177041.681735368,2336628.4407858783,1,2003,0,6600.302574370481,FALSE,CLARA,NA,TRUE
AEZ6,18.6344,-95.1126,-9177060.97899142,2336628.4407858783,1,2003,0,6609.408001830332,FALSE,CLARA,NA,TRUE
AEZ6,18.6345,-95.1128,-9177080.27624747,2336640.5458721123,1,2003,0,6629.210348789924,FALSE,CLARA,NA,TRUE
AEZ6,18.6339,-95.1135,-9177147.816643648,2336567.915250417,1,2003,0,6597.991458574414,FALSE,CLARA,NA,TRUE
AEZ6,2.9656,-78.1767,-7542978.985290261,378166.95713773597,1,2002,0,0,FALSE,CLARA,NA,TRUE
AEZ6,2.9667,-78.1833,-7543615.794739917,378307.1047758204,1,2002,0,652.0487985049417,FALSE,CLARA,NA,TRUE
AEZ6,6.2001,-7.6916,-742133.8731777957,789465.4607453378,1,2001,0,9839.082886657978,FALSE,CLARA,NA,TRUE
AEZ6,6.1152,-7.5171,-725297.0172740142,778695.3195396311,1,2001,0,10173.12914767924,FALSE,CLARA,NA,TRUE
AEZ6,6.1063,-7.4771,-721437.5660639784,777566.1973384904,1,2001,0,4565.473574243325,FALSE,CLARA,NA,TRUE
AEZ6,6.0641,-7.4112,-715079.1201954442,772212.1337600414,1,2001,0,7073.940098245052,FALSE,CLARA,NA,TRUE
AEZ6,6.0909,-7.4074,-714712.4723304907,775612.3921929287,1,2001,0,7822.591155340459,FALSE,CLARA,NA,TRUE
AEZ6,5.8805,-7.541,-727603.0393720106,748913.4404932859,1,2001,0,10295.782853857074,FALSE,CLARA,NA,TRUE
AEZ6,5.9502,-7.5648,-729899.4128419819,757759.2090510884,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.8876,-7.4187,-715802.767297326,749814.5654864026,1,2001,0,2457.1508269733927,FALSE,CLARA,NA,TRUE
AEZ6,5.857,-7.4159,-715532.6057126235,745930.7639002731,1,2001,0,2691.820168679255,FALSE,CLARA,NA,TRUE
AEZ6,5.8722,-7.397,-713709.0150158816,747859.9984904879,1,2001,0,3647.534725231756,FALSE,CLARA,NA,TRUE
AEZ6,5.8286,-7.4125,-715204.5523597704,742326.0045157906,1,2001,0,5984.90982200737,FALSE,CLARA,NA,TRUE
AEZ6,5.8392,-7.3054,-704870.8717448993,743671.4636930063,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.9394,-7.4506,-718880.6796373295,756388.6302739193,1,2001,0,8613.838435493992,FALSE,CLARA,NA,TRUE
AEZ6,5.9438,-7.476,-721331.4311557023,756947.0173813747,1,2001,0,9871.996246299184,FALSE,CLARA,NA,TRUE
AEZ6,5.9831,-7.6429,-737434.9913295769,761934.2363514601,1,2001,0,8614.859029697147,FALSE,CLARA,NA,TRUE
AEZ6,5.9374,-7.2782,-702246.444922075,756134.816516459,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.9032,-7.2732,-701764.0135208205,751794.4626983459,1,2001,0,8696.877650356688,FALSE,CLARA,NA,TRUE
AEZ6,6.1822,-7.272,-701648.2299845195,787194.8638912061,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.8651,-7.4243,-716343.090466731,746958.849229198,1,2001,0,1390.1551501925549,FALSE,CLARA,NA,TRUE
AEZ6,6.0242000000000004,-7.4722,-720964.7832907488,767149.5041709837,1,2001,0,6008.870788651215,FALSE,CLARA,NA,TRUE
AEZ6,6.1228,-7.6301,-736199.9669423655,779659.4992994269,1,2001,0,5584.800089898519,FALSE,CLARA,NA,TRUE
AEZ6,6.1666,-7.5326,-726792.5546179031,785215.9586921433,1,2001,0,6821.015589116122,FALSE,CLARA,NA,TRUE
AEZ6,6.1189,-7.6229,-735505.265724559,779164.72451105,1,2001,0,5759.1424494275325,FALSE,CLARA,NA,TRUE
AEZ6,5.8269,-7.4037,-714355.4730935625,742110.2210241257,1,2001,0,6530.748467739035,FALSE,CLARA,NA,TRUE
AEZ6,6.1156,-7.6001,-733305.3785348387,778746.0661754864,1,2001,0,5854.991507207745,FALSE,CLARA,NA,TRUE
AEZ6,6.1211,-7.6058,-733855.3503322689,779443.828670106,1,2001,0,5157.619656879185,FALSE,CLARA,NA,TRUE
AEZ6,6.1493,-7.5828,-731636.165886498,783021.337298619,1,2001,0,2504.618742475935,FALSE,CLARA,NA,TRUE
AEZ6,6.0943,-7.5433,-727824.9578165876,776043.7564679909,1,2001,0,10309.860056641022,FALSE,CLARA,NA,TRUE
AEZ6,6.1505,-7.5468,-728162.6597974658,783173.5676177562,1,2001,0,5605.576986268717,FALSE,CLARA,NA,TRUE
AEZ6,6.1333,-7.512,-724804.9372447346,780991.5677806102,1,2001,0,9490.678815182833,FALSE,CLARA,NA,TRUE
AEZ6,6.2233,-7.5041,-724042.6956307525,792408.245564307,1,2001,0,12333.525883927738,FALSE,CLARA,NA,TRUE
AEZ6,6.0946,-7.4784,-721562.9982283044,776081.817893957,1,2001,0,3080.0555937366044,FALSE,CLARA,NA,TRUE
AEZ6,5.9402,-7.4837,-722074.3755136342,756490.1555256699,1,2001,0,9791.17558299613,FALSE,CLARA,NA,TRUE
AEZ6,5.9075,-7.5012,-723762.885418025,752340.1940631127,1,2001,0,7788.805236108291,FALSE,CLARA,NA,TRUE
AEZ6,6.0381,-7.5541,-728867.0096432973,768913.21837057,1,2001,0,7928.210427077562,FALSE,CLARA,NA,TRUE
AEZ6,5.8429,-7.4022,-714210.743673186,744141.0992715134,1,2001,0,4909.609829891681,FALSE,CLARA,NA,TRUE
AEZ6,6.0249,-7.4848,-722180.5104219102,767238.3253625213,1,2001,0,5811.713389524442,FALSE,CLARA,NA,TRUE
AEZ6,5.8108,-7.4103,-714992.2825432185,740066.592916021,1,2001,0,8192.628263988248,FALSE,CLARA,NA,TRUE
AEZ6,6.0707,-7.484,-722103.3213977095,773049.5261314262,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.9599,-7.4918,-722855.9143836664,758990.1694989727,1,2001,0,12369.319085618792,FALSE,CLARA,NA,TRUE
AEZ6,6.0798,-7.5045,-724081.2901428529,774204.0962026144,1,2001,0,2290.2821673425988,FALSE,CLARA,NA,TRUE
AEZ6,5.9571,-7.4766,-721389.3229238531,758634.8428828268,1,2001,0,11457.395438140078,FALSE,CLARA,NA,TRUE
AEZ6,5.9394,-7.4763,-721360.3770397776,756388.6302739193,1,2001,0,9375.906676232318,FALSE,CLARA,NA,TRUE
AEZ6,5.8652,-7.4202,-715947.4967177022,746971.5415498848,1,2001,0,1693.097608634258,FALSE,CLARA,NA,TRUE
AEZ6,6.0388,-7.5223,-725798.7459313188,769002.037345662,1,2001,0,5480.723305777121,FALSE,CLARA,NA,TRUE
AEZ6,6.0672,-7.4719,-720935.8374066737,772605.4556624419,1,2001,0,1249.0866466138068,FALSE,CLARA,NA,TRUE
AEZ6,6.0686,-7.5279,-726339.0691007238,772783.0841869593,1,2001,0,4244.11945088285,FALSE,CLARA,NA,TRUE
AEZ6,5.9924,-7.4558,-719382.4082946343,763114.3669574151,1,2001,0,10301.007520015855,FALSE,CLARA,NA,TRUE
AEZ6,6.0492,-7.4765,-721379.6742958277,770321.6203757554,1,2001,0,2822.257064812509,FALSE,CLARA,NA,TRUE
AEZ6,6.0115,-7.5317,-726705.7169656773,765538.0146347538,1,2001,0,8809.361493813913,FALSE,CLARA,NA,TRUE
AEZ6,6.0233,-7.4748,-721215.6476194012,767035.3053323361,1,2001,0,6079.376329600285,FALSE,CLARA,NA,TRUE
AEZ6,6.0921,-7.4334,-717221.1156170141,775764.6387113739,1,2001,0,5586.3914655926155,FALSE,CLARA,NA,TRUE
AEZ6,6.0764,-7.55,-728471.4158942687,773772.720597263,1,2001,0,11969.07351452966,FALSE,CLARA,NA,TRUE
AEZ6,6.1045,-7.465,-720270.0820729425,777337.8333233439,1,2001,0,4663.726513650334,FALSE,CLARA,NA,TRUE
AEZ6,6.0764,-7.4655,-720318.3252130679,773772.720597263,1,2001,0,1925.9339590448067,FALSE,CLARA,NA,TRUE
AEZ6,5.81,-7.3894,-712975.7192859747,739965.0446927306,1,2001,0,9073.206979058597,FALSE,CLARA,NA,TRUE
AEZ6,6.1718,-7.5856,-731906.3274712006,785875.6000627083,1,2001,0,2111.902298290842,FALSE,CLARA,NA,TRUE
AEZ6,6.1769,-7.5485,-728326.6864738923,786522.5499005251,1,2001,0,5600.868897500335,FALSE,CLARA,NA,TRUE
AEZ6,6.1566,-7.6047,-733749.2154239928,783947.3999003655,1,2001,0,667.4370404846127,FALSE,CLARA,NA,TRUE
AEZ6,6.1617,-7.603,-733585.1887475662,784594.3677917104,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,6.0317,-7.5214,-725711.908279093,768101.1539902159,1,2001,0,6124.400879139075,FALSE,CLARA,NA,TRUE
AEZ6,5.816,-7.4192,-715851.0104374514,740726.6529426128,1,2001,0,7340.100917088101,FALSE,CLARA,NA,TRUE
AEZ6,6.1322,-7.5129,-724891.7748969604,780852.0189460204,1,2001,0,9464.703865454157,FALSE,CLARA,NA,TRUE
AEZ6,5.8726,-7.4348,-717356.1964093654,747910.7671303878,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,6.2178,-7.5915,-732475.5965246808,791710.6140334957,1,2001,0,7202.232672915403,FALSE,CLARA,NA,TRUE
AEZ6,5.8632,-7.4345,-717327.2505252901,746717.694715364,1,2001,0,1193.4235005628314,FALSE,CLARA,NA,TRUE
AEZ6,6.1881,-7.4347,-717346.5477813403,787943.2811855905,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ6,5.8658,-7.4273,-716632.5493074836,747047.6954274563,1,2001,0,1126.3027534651046,FALSE,CLARA,NA,TRUE
AEZ6,6.2013,-7.4693,-720684.9730780212,789617.6768479629,1,2001,0,3734.7937420545995,FALSE,CLARA,NA,TRUE
AEZ6,5.8716,-7.4278,-716680.7924476091,747783.8454640976,1,2001,0,687.2260333616277,FALSE,CLARA,NA,TRUE
AEZ6,6.1037,-7.5167,-725258.4227619137,777236.3379657244,1,2001,0,11111.959084694223,FALSE,CLARA,NA,TRUE
AEZ6,5.8781,-7.423,-716217.6583024048,748608.8323291115,1,2001,0,1335.5014199432962,FALSE,CLARA,NA,TRUE
AEZ6,6.1928,-7.6785,-740869.9029065089,788539.4721924156,1,2001,0,8284.37741233242,FALSE,CLARA,NA,TRUE
AEZ6,5.8179,-7.4037,-714355.4730935625,740967.8272401098,1,2001,0,7563.64692050184,FALSE,CLARA,NA,TRUE
AEZ6,0.0362,113.9392,10993569.58276295,4618.152749388855,2,NA,297,6952.653852697745,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0361,113.9388,10993530.988250848,4605.395422999683,2,NA,297,6992.853959764393,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0619,114.0048,10999899.082747407,7896.785071185104,1,2005,297,188.21766144582054,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.062,114.0052,10999937.677259507,7909.54239278878,1,2005,297,224.36720728558743,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0613,114.0042,10999841.190979257,7820.2411410587265,1,2005,297,92.90014323420755,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0606,114.0039,10999812.245095182,7730.9398881964835,1,2005,297,46.26589901778765,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0604,114.0036,10999783.299211107,7705.425244312752,1,2005,297,51.933459570833506,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,0.0608,114.0035,10999773.650583081,7756.454531983721,1,2005,297,0,TRUE,CLARA,AEZ6_CLARA_297,FALSE
AEZ6,-0.0889,114.0111,11000506.946312988,-11341.260930471964,1,2005,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-2.3543,-59.9575,-5785076.148143128,-300263.5439597399,1,2007,0,9004.72464741878,FALSE,CLARA,NA,TRUE
AEZ6,-2.3649,-59.9733,-5786600.631371092,-301614.70489783486,1,2007,0,9926.027178854754,FALSE,CLARA,NA,TRUE
AEZ6,-2.4053,-59.8758,-5777193.219046629,-306764.3201144505,1,2007,0,2386.88876053602,FALSE,CLARA,NA,TRUE
AEZ6,-2.3866,-59.8745,-5777067.786882303,-304380.7293930124,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-2.4038,-59.8711,-5776739.73352945,-306573.124167718,1,2007,0,2216.8026187448436,FALSE,CLARA,NA,TRUE
AEZ6,-2.3819,-59.8704,-5776672.193133274,-303781.64012189745,1,2007,0,717.915293774681,FALSE,CLARA,NA,TRUE
AEZ6,-2.3366,-60.1011,-5798931.577987156,-298007.3378556151,1,2007,0,723.7593620816396,FALSE,CLARA,NA,TRUE
AEZ6,-2.3367,-60.1086,-5799655.225089038,-298020.0848607037,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-2.3357,-60.1134,-5800118.359234243,-297892.6147700537,1,2007,0,480.35597265464685,FALSE,CLARA,NA,TRUE
AEZ6,-2.3418,-60.0948,-5798323.714421576,-298670.1809478386,1,2007,0,1481.7373519193468,FALSE,CLARA,NA,TRUE
AEZ6,-2.372,-59.9697,-5786253.280762189,-302519.7221742485,1,2007,0,9372.12066107351,FALSE,CLARA,NA,TRUE
AEZ6,10.4308,-84.0458,-8109266.612710797,1323546.7712803362,1,2011,28,1073.6423961764172,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.4375,-84.0049,-8105320.323848537,1324387.7473262527,1,2011,28,2975.4899809286667,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.4315,-83.9853,-8103429.192755618,1323634.635274484,1,2011,28,4766.438771688142,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.4413,-84.0251,-8107269.346709604,1324864.7109734353,1,2011,28,1549.8698373287862,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.38,-83.9491,-8099936.389410537,1317169.8426392842,1,2011,28,10480.75458710885,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.297,-83.9353,-8098604.878743073,1306748.6764620263,1,2011,187,7007.637035280939,TRUE,CLARA,AEZ6_CLARA_187,FALSE
AEZ6,10.3759,-83.9478,-8099810.9572462095,1316655.125199963,1,2011,28,10901.42149613333,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,10.2809,-83.9028,-8095469.07463492,1304726.9112635592,1,2011,187,7588.182569345603,TRUE,CLARA,AEZ6_CLARA_187,FALSE
AEZ6,10.2711,-83.9451,-8099550.4442895325,1303496.2224220755,1,2011,187,10218.210962730982,TRUE,CLARA,AEZ6_CLARA_187,FALSE
AEZ6,10.4446,-83.9829,-8103197.625683017,1325278.9116392774,1,2011,28,5265.451300827253,TRUE,CLARA,AEZ6_CLARA_28,FALSE
AEZ6,-25.3056,-48.6792,-4696874.933589443,-3126930.6400188045,1,2005,29,0,TRUE,CLARA,AEZ6_CLARA_29,FALSE
AEZ6,-25.2583,-48.5083,-4680385.428294564,-3121461.04960847,1,2007,0,2063.899886685953,FALSE,CLARA,NA,TRUE
AEZ6,-5.1401,145.7753,14065316.449458513,-654883.6891492967,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-5.008,145.7704,14064843.666685283,-638095.5440683726,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-5.2308,145.677,14055831.848109849,-666408.490381994,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-5.2273,145.08,13998229.538800066,-665963.7926374438,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ6,-5.138,145.769,14064708.585892932,-654616.8334848615,1,2010,0,663.859970175862,FALSE,CLARA,NA,TRUE
AEZ6,-5.008,145.77,14064805.072173186,-638095.5440683726,1,2010,0,38.59451209753752,FALSE,CLARA,NA,TRUE
AEZ6,-5.2308,145.67,14055156.444148093,-666408.490381994,1,2010,0,675.4039617553353,FALSE,CLARA,NA,TRUE
AEZ6,-5.228,145.085,13998711.970201321,-666052.7323799509,1,2010,0,490.5612446104251,FALSE,CLARA,NA,TRUE
AEZ6,3.9869,-73.7581,-7116644.707373649,508222.5500890675,1,2003,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.2738,-73.4849,-7090284.655609104,544730.7645428563,1,2003,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.2583,-73.5614,-7097665.856048299,542758.711046015,1,2003,0,7640.099143203468,FALSE,CLARA,NA,TRUE
AEZ6,4.1408,-73.6291,-7104197.977221283,527808.0257396173,1,2003,0,922.1574641727761,FALSE,CLARA,NA,TRUE
AEZ6,4.176,-73.681,-7109205.615166306,532287.0988132681,1,2003,0,5844.8297694867215,FALSE,CLARA,NA,TRUE
AEZ6,4.1254,-73.6416,-7105404.055724421,525848.370195814,1,2003,0,2369.935743314557,FALSE,CLARA,NA,TRUE
AEZ6,4.1458,-73.6351,-7104776.89490279,528444.2695645326,1,2003,0,364.19191949052447,FALSE,CLARA,NA,TRUE
AEZ6,4.1438,-73.6378,-7105037.407859467,528189.7725043814,1,2003,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.1512,-73.6541,-7106610.134227557,529131.4084953703,1,2003,0,1833.07025735832,FALSE,CLARA,NA,TRUE
AEZ6,4.0748,-73.5849,-7099933.283634195,519409.2423605545,1,2003,0,10156.268690501403,FALSE,CLARA,NA,TRUE
AEZ6,4.119,-73.5746,-7098939.474947611,525033.9570068374,1,2003,0,6866.145734838198,FALSE,CLARA,NA,TRUE
AEZ6,4.2134,-73.5878,-7100213.093846923,537045.8996399571,1,2003,0,10084.88936642895,FALSE,CLARA,NA,TRUE
AEZ6,4.6597,-74.3372,-7172519.912266944,593815.6642585228,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.8973,-75.9337,-7326560.258687502,624024.5065026508,1,2006,0,405.7128962010578,FALSE,CLARA,NA,TRUE
AEZ6,4.897,-75.9403,-7327197.068137157,623986.3705053651,1,2006,0,647.0240467013913,FALSE,CLARA,NA,TRUE
AEZ6,4.8894,-75.9354,-7326724.285363927,623020.2530221968,1,2006,0,613.9073208743703,FALSE,CLARA,NA,TRUE
AEZ6,4.8942,-75.9347,-7326656.744967751,623630.4337278141,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.8912,-75.9371,-7326888.312040354,623249.0712858528,1,2006,0,446.1621019904933,FALSE,CLARA,NA,TRUE
AEZ6,4.8539,-75.8757,-7320964.054432948,618507.3263403323,1,2006,0,7658.521713014048,FALSE,CLARA,NA,TRUE
AEZ6,4.8571,-75.8828,-7321649.10702273,618914.1348689798,1,2006,0,6878.947064359561,FALSE,CLARA,NA,TRUE
AEZ6,4.8576,-75.887,-7322054.349399785,618977.6985318494,1,2006,0,6544.462527038216,FALSE,CLARA,NA,TRUE
AEZ6,3.2719,-76.4854,-7379791.73950192,417186.282293776,1,2006,0,672.2327414100974,FALSE,CLARA,NA,TRUE
AEZ6,3.2766,-76.499,-7381103.952913333,417784.92411018355,1,2006,0,772.3258698180348,FALSE,CLARA,NA,TRUE
AEZ6,3.2673,-76.4923,-7380457.4948356515,416600.37489146047,1,2006,0,828.810956150437,FALSE,CLARA,NA,TRUE
AEZ6,3.2738,-76.4919,-7380418.900323552,417428.28676157154,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ6,3.6421,-76.3302,-7364817.068806982,464330.1904031009,1,2006,0,244.1778878811929,FALSE,CLARA,NA,TRUE
AEZ6,3.6372,-76.3326,-7365048.635879584,463706.3084499993,1,2006,0,855.7730668619869,FALSE,CLARA,NA,TRUE
AEZ6,3.6459,-76.3246,-7364276.745637577,464814.0149483204,1,2006,0,497.2725990340825,FALSE,CLARA,NA,TRUE
AEZ6,3.6429,-76.3279,-7364595.150362404,464432.04836737656,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ6,4.3368,-76.0805,-7340724.444628333,552745.8069027843,1,2006,0,265.43642643762576,FALSE,CLARA,NA,TRUE
AEZ6,4.3328,-76.084,-7341062.14660921,552236.9345652716,1,2006,0,565.0564234200143,FALSE,CLARA,NA,TRUE
AEZ6,4.349,-76.0829,-7340956.011700933,554297.8513252741,1,2006,0,1501.4363797473668,FALSE,CLARA,NA,TRUE
AEZ6,4.3372,-76.0832,-7340984.95758501,552796.6939923393,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ6,3.8399,-76.3067,-7362549.641221085,489511.84098873934,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ6,3.8396,-76.3005,-7361951.42628353,489473.65262036945,1,2006,0,599.4326175578824,FALSE,CLARA,NA,TRUE
AEZ6,3.8369,-76.2999,-7361893.534515378,489129.9567173388,1,2006,0,759.1518991718491,FALSE,CLARA,NA,TRUE
AEZ6,3.835,-76.3016,-7362057.561191805,488888.0960035983,1,2006,0,794.481316145774,FALSE,CLARA,NA,TRUE
AEZ6,3.8382,-76.2994,-7361845.291375253,489295.44006193493,1,2006,0,736.8433120035465,FALSE,CLARA,NA,TRUE
AEZ6,4.4526,-76.0032,-7333266.055164939,567476.5144305665,1,2006,0,1936.6117074348397,FALSE,CLARA,NA,TRUE
AEZ6,4.4383,-76.0024,-7333188.866140736,565657.5583524936,1,2006,0,1226.2110480375222,FALSE,CLARA,NA,TRUE
AEZ6,4.4367,-75.9906,-7332050.328033777,565454.0366557318,1,2006,0,548.3235368672781,FALSE,CLARA,NA,TRUE
AEZ6,4.441,-75.9902,-7332011.733521678,566001.0002420138,1,2006,0,0,FALSE,CLARA,NA,TRUE
