GENUS_SPECIES,taxonomic_class
Goniobranchus collingwoodi,Gastropoda
Goniobranchus decorus,Gastropoda
Chicoreus denudatus,Gastropoda
Cabestana tabulata,Gastropoda
Diadema savignyi,Echinoidea
Sepioloidea lineolata,Cephalopoda
Anthenea sidneyensis,Asteroidea
Dendrodoris gunnamatta,Gastropoda
Dardanus lagopodes,Malacostraca
Aseraggodes lenisquamis,Actinopteri
Cuspivolva howlandae,Gastropoda
Miamira magnifica,Gastropoda
Nembrotha milleri,Gastropoda
Clypeaster australasiae,Echinoidea
Holopneustes porosissimus,Echinoidea
Hypselodoris infucata,Gastropoda
Nepanthia crassa,Florideophyceae
Goniobranchus albonares,Gastropoda
Caloria indica,Gastropoda
Cribrarula fallax,Gastropoda
Sagaminopteron ornatum,Gastropoda
Aplysia sydneyensis,Gastropoda
Neoamphicylcus mutans,Holothuroidea
Repomucenus calcaratus,Actinopteri
Turbo undulatus,Gastropoda
Doriprismatica atromarginata,Gastropoda
Goniobranchus daphne,Gastropoda
Goniodoridella savignyi,Gastropoda
Hallaxa michaeli,Gastropoda
Trachypoma macracanthus,Actinopteri
Aplysia extraordinaria,Gastropoda
Rostanga bifurcata,Gastropoda
Aegires citrinus,Gastropoda
Enigmapercis reducta,Actinopteri
Cratena lineata,Gastropoda
Cuthona sibogae,Gastropoda
Pleurobranchus peroni,Gastropoda
Diadema palmeri,Echinoidea
Hoplodoris nodulosa,Gastropoda
Uniophora granifera,Asteroidea
Asterodiscides truncatus,Asteroidea
Pagurus sinuatus,Malacostraca
Cuspivolva tigris,Gastropoda
Hapalochlaena maculosa,Cephalopoda
Clanculus clangulus,Gastropoda
Elysia tomentosa,Gastropoda
Scaeochlamys livida,Bivalvia
Gymnapistes marmoratus,Actinopteri
Aplysia gigantea,Gastropoda
Solenostomus cyanopterus,Actinopteri
Aplysia dactylomela,Gastropoda
Chelidonura pallida,Gastropoda
Pseudoceros dimidiatus,Rhabditophora
Astralium aureum,Gastropoda
Callioplana marginata,Rhabditophora
Lepsiella vinosa,Gastropoda
Thecacera pacifica,Gastropoda
Meridiastra calcar,Asteroidea
Cuspivolva draperi,Gastropoda
Macrophiothrix rhabdota,Ophiuroidea
Pinna bicolor,Bivalvia
Heteroclinus perspicillatus,Actinopteri
Aspasmogaster liorhyncha,Actinopteri
Eviota bimaculata,Actinopteri
Jorunna funebris,Gastropoda
Berthella martensi,Gastropoda
Phasianella ventricosa,Gastropoda
Gymnothorax woodwardi,Actinopteri
Leiaster leachi,Asteroidea
Cirripectes stigmaticus,Actinopteri
Phyllodesmium poindimiei,Gastropoda
Jorunna ramicola,Gastropoda
Rostanga crawfordi,Gastropoda
Monoplex parthenopeus,Gastropoda
Nectria pedicelligera,Asteroidea
Amphimetra tessellata,Crinoidea
Polycera abei,Gastropoda
Nembrotha rosannulata,Gastropoda
Pseudobiceros hymanae,Rhabditophora
Euplica bidentata,Gastropoda
Glossodoris rufomarginata,Gastropoda
Zoila friendii,Gastropoda
Hydatina physis,Gastropoda
Cypraea cribraria,Gastropoda
Phasianotrochus eximius,Gastropoda
Rhinoclavis aspera,Gastropoda
Cadlina nigrobranchiata,Gastropoda
Primovula platysia,Gastropoda
Penion mandarinus,Gastropoda
Microcyphus annulatus,Echinoidea
Margovula bimaculata,Gastropoda
Sepia rozella,Cephalopoda
Mitra carbonaria,Gastropoda
Neosynchiropus ocellatus,Actinopteri
Morula marginalba,Gastropoda
Holothuria hilla,Holothuroidea
Vanacampus margaritifer,Actinopteri
Plocamopherus tilesii,Gastropoda
Holothuria impatiens,Holothuroidea
Astropecten vappa,Asteroidea
Digidentis perplexa,Gastropoda
Goniobranchus hunterae,Gastropoda
Lyncina vitellus,Gastropoda
Priolepis cincta,Actinopteri
Philinopsis cyanea,Gastropoda
Sassia sexcostata,Gastropoda
Panulirus versicolor,Malacostraca
Goniobranchus cavae,Gastropoda
Platycephalus marmoratus,Actinopteri
Ergalatax contracta,Gastropoda
Doriopsilla peculiaris,Gastropoda
Trochus maculatus,Gastropoda
Flabellina poenicia,Gastropoda
Notomithrax ursus,Mammalia
Cerberilla affinis,Gastropoda
Tectus niloticus,Gastropoda
Echinostrephus aciculatus,Echinoidea
Turbo marmoratus,Gastropoda
Diadema setosum,Echinoidea
Echinometra oblonga,Echinoidea
Buchloe dactyloides,Magnoliopsida
Solidago mollis,Magnoliopsida
Aristida longiseta,Magnoliopsida
Opuntia humifusa,Magnoliopsida
Opuntia macrorhiza,Magnoliopsida
Psoralea tenuiflora,Magnoliopsida
Tragopogon pratensis,Magnoliopsida
Chenopodium album,Magnoliopsida
Chamaesyce polygonifolia,Magnoliopsida
Carex gravida,Magnoliopsida
Sitanion hystrix,Magnoliopsida
Callirhoe involucrata,Magnoliopsida
Hymenoxys scaposa,Magnoliopsida
Scutellaria resinosa,Magnoliopsida
Carex heliophila,Magnoliopsida
Echinacea pallida,Magnoliopsida
Paronychia jamesii,Magnoliopsida
Arenaria stricta,Aves
Allium drummondii,Magnoliopsida
Aster ericoides,Magnoliopsida
Liatris punctata,Magnoliopsida
Thelesperma megapotamicum,Magnoliopsida
Erysimum asperum,Magnoliopsida
Sporobolus asper,Magnoliopsida
Aster fendleri,Magnoliopsida
Echinacea angustifolia,Magnoliopsida
Hedeoma drummondii,Magnoliopsida
Calylophus lavandulifolius,Magnoliopsida
Hymenopappus corymbosus,Magnoliopsida
Mentzelia decapetala,Magnoliopsida
Aster oblongifolius,Magnoliopsida
Solidago glaberrima,Magnoliopsida
Solanum rostratum,Magnoliopsida
Salsola iberica,Magnoliopsida
Helianthus annuus,Magnoliopsida
Hordeum pusillum,Magnoliopsida
Evolvulus nuttallianus,Magnoliopsida
Townsendia exscapa,Magnoliopsida
Senecio plattensis,Magnoliopsida
Agropyron smithii,Magnoliopsida
Silene antirrhina,Magnoliopsida
Lactuca ludoviciana,Magnoliopsida
Bromus japonicus,Magnoliopsida
Haplopappus spinulosus,Magnoliopsida
Helianthus petiolaris,Magnoliopsida
Oenothera macrocarpa,Magnoliopsida
Schedonnardus paniculatus,Magnoliopsida
Schrankia uncinata,Spirotrichea
Megapterium fremontii,Magnoliopsida
Leucelene ericoides,Magnoliopsida
Oxytropis lambertii,Magnoliopsida
Onosmodium molle,Magnoliopsida
Penstemon albidus,Magnoliopsida
Linum rigidum,Magnoliopsida
Cirsium ochrocentrum,Magnoliopsida
Carex praegracilis,Magnoliopsida
Festuca octoflora,Magnoliopsida
Asclepias viridiflora,Magnoliopsida
Helianthus maximiliani,Magnoliopsida
Brickellia eupatorioides,Magnoliopsida
Lepidium densiflorum,Magnoliopsida
Euphorbia marginata,Magnoliopsida
Salix pedicellaris,Magnoliopsida
Verbena bipinnatifida,Magnoliopsida
Mentzelia oligosperma,Magnoliopsida
Rhus aromatica,Magnoliopsida
Muhlenbergia cuspidata,Magnoliopsida
Grindelia squarrosa,Magnoliopsida
Astragalus mollissimus,Magnoliopsida
Psoralea cuspidata,Magnoliopsida
Lomatium macrocarpum,Magnoliopsida
Verbena bracteata,Magnoliopsida
Croton texensis,Magnoliopsida
Polygala verticillata,Magnoliopsida
Euphorbia geyeri,Magnoliopsida
Kochia scoparia,Magnoliopsida
Asclepias pumila,Magnoliopsida
Chamaesyce stictospora,Magnoliopsida
Castilleja sessiliflora,Magnoliopsida
Vicia americana,Magnoliopsida
Mammillaria vivipara,Magnoliopsida
Chloris verticillata,Magnoliopsida
Poa arachnifera,Magnoliopsida
Euphorbia spathulata,Magnoliopsida
Plantago rhodosperma,Magnoliopsida
Chenopodium leptophyllum,Magnoliopsida
Lepidium campestre,Magnoliopsida
Lactuca serriola,Magnoliopsida
Leonurus cardiaca,Magnoliopsida
Chloris virgata,Magnoliopsida
Anethum graveolens,Magnoliopsida
Pararge aegeria,Insecta
Pararge megera,Insecta
Pieris brassicae,Insecta
Pieris daplidice,Magnoliopsida
Issoria lathonia,Insecta
Vanessa atalanta,Insecta
Aglais urticae,Insecta
Argynnis pandora,Insecta
Aricia agestis,Insecta
Carcharodus alceae,Insecta
Charaxes jasius,Insecta
Coenonympha corinna,Insecta
Coenonympha pamphilus,Insecta
Colias croceus,Insecta
Gegenes pumilio,Insecta
Gonepteryx cleopatra,Insecta
Hipparchia aristaeus,Insecta
Hipparchia neomiris,Insecta
Hipparchia statilinus,Insecta
Iphiclides podalirius,Insecta
Leptidea sinapis,Insecta
Leptotes pirithous,Insecta
Limenitis reducta,Insecta
Lycaena phlaeas,Insecta
Maniola jurtina,Insecta
Melitaea athalia,Insecta
Melitaea didyma,Insecta
Nymphalis polychloros,Insecta
Papilio machaon,Insecta
Pieris mannii,Insecta
Pieris rapae,Insecta
Polyommatus icarus,Insecta
Pyronia cecilia,Insecta
Pyronia tithonus,Insecta
Satyrium ilicis,Insecta
Spialia sertorius,Insecta
Thecla quercus,Magnoliopsida
Thymelicus acteon,Insecta
Argynnis paphia,Insecta
Euchloe ausonia,Insecta
Glaucopsyche alexis,Insecta
Melitaea cinxia,Insecta
Polygonia c-album,Insecta
Pyrgus armoricanus,Insecta
Zerynthia polyxena,Insecta
Lycaeides villai,Insecta
Colias alfacariensis,Insecta
Anthocharis cardamines,Insecta
Cacyreus marshalli,Insecta
Callophrys rubi,Insecta
Coccinella septempunctata,Insecta
Harmonia axyridis,Insecta
Coccinella trifaciata,Insecta
Hippodamia parenthesis,Insecta
Chilocorus stigma,Insecta
Cycloneda munda,Insecta
Coleomegilla maculata,Insecta
Propylea quatuorodecipuntata,Insecta
Hippodamia glacialis,Insecta
Hippodamia variegata,Insecta
Adalia bipunctata,Insecta
Hippodamia convergens,Insecta
Syrphid ,Alphaproteobacteria
Lacewing ,Monjiviricetes
Psyllobora vigintimaculata,Insecta
Brachiacantha ursina,Insecta
Mecoptera ,Insecta
Hippodamia tredecimpunctata,Insecta
Carabid ,Insecta
Balfourodendron riedelianum,Magnoliopsida
Campomanesia xanthocarpa,Magnoliopsida
Aspidosperma polyneuron,Magnoliopsida
Casearia sylvestris,Magnoliopsida
Cecropia glaziovii,Magnoliopsida
Centrolobium tomentosum,Magnoliopsida
Cordia ecalyculata,Magnoliopsida
Croton floribundus,Magnoliopsida
Enterolobium contortisiliquum,Magnoliopsida
Gallesia integrifolia,Magnoliopsida
Guapira hirsuta,Magnoliopsida
Holocalyx balansae,Magnoliopsida
Jacaratia spinosa,Magnoliopsida
Metrodorea nigra,Magnoliopsida
Ocotea prolifera,Magnoliopsida
Peltophorum dubium,Magnoliopsida
Pilocarpus pauciflorus,Magnoliopsida
Piptadenia gonoacantha,Magnoliopsida
Seguieria americana,Magnoliopsida
Syagrus romanzoffiana,Magnoliopsida
Trema micrantha,Magnoliopsida
Trichilia catigua,Magnoliopsida
Vernonanthura divaricata,Magnoliopsida
Casearia gossypiosperma,Magnoliopsida
Ceiba speciosa,Magnoliopsida
Cordia americana,Magnoliopsida
Diatenopteryx sorbifolia,Magnoliopsida
Eugenia ramboi,Magnoliopsida
Lonchocarpus cultratus,Magnoliopsida
Syagrus oleracea,Magnoliopsida
Trichilia claussenii,Magnoliopsida
Astronium graveolens,Magnoliopsida
Myrsine umbellata,Magnoliopsida
Trichilia pallida,Magnoliopsida
Cordia superba,Magnoliopsida
Cupania vernalis,Magnoliopsida
Chrysophyllum gonocarpum,Magnoliopsida
Esenbeckia leiocarpa,Magnoliopsida
Savia dictyocarpa,Magnoliopsida
Albizia polycephala,Magnoliopsida
Annona cacans,Magnoliopsida
Eugenia florida,Magnoliopsida
Actinostemon concolor,Magnoliopsida
Machaerium stipitatum,Magnoliopsida
Neomitranthes glomerata,Magnoliopsida
Pisonia ambigua,Magnoliopsida
Colubrina glandulosa,Magnoliopsida
Senegalia polyphylla,Magnoliopsida
Actinostemon concepcionis,Magnoliopsida
Myrciaria floribunda,Magnoliopsida
Heliocarpus popayanensis,Magnoliopsida
Margaritaria nobilis,Magnoliopsida
Picramnia ramiflora,Magnoliopsida
Calliandra foliolosa,Magnoliopsida
Eugenia longipedunculata,Magnoliopsida
Inga striata,Magnoliopsida
Parapiptadenia rigida,Magnoliopsida
Rhamnidium elaeocarpum,Magnoliopsida
Ficus luschnathiana,Magnoliopsida
Cariniana estrellensis,Magnoliopsida
Annona sylvatica,Magnoliopsida
Cedrela fissilis,Magnoliopsida
Inga marginata,Magnoliopsida
Urera baccifera,Magnoliopsida
Cabralea canjerana,Magnoliopsida
Campomanesia guazumifolia,Magnoliopsida
Jacaranda micrantha,Magnoliopsida
Mollinedia widgrenii,Magnoliopsida
Myroxylon peruiferum,Magnoliopsida
Nectandra megapotamica,Magnoliopsida
Citronella paniculata,Magnoliopsida
Solanum argenteum,Magnoliopsida
Muellera campestris,Magnoliopsida
Agonandra excelsa,Magnoliopsida
Allophylus edulis,Magnoliopsida
Sorocea bonplandii,Magnoliopsida
Picramnia glazioviana,Magnoliopsida
Bougainvillea glabra,Magnoliopsida
Psidium sartorianum,Magnoliopsida
Alchornea glandulosa,Magnoliopsida
Ocotea velutina,Magnoliopsida
Bauhinia longifolia,Magnoliopsida
Myrsine lancifolia,Magnoliopsida
Zanthoxylum caribaeum,Magnoliopsida
Ruprechtia laxiflora,Magnoliopsida
Roupala montana,Magnoliopsida
Xylosma tweediana,Magnoliopsida
Ocotea diospyrifolia,Magnoliopsida
Plinia peruviana,Magnoliopsida
Zanthoxylum fagara,Magnoliopsida
Piper amalago,Magnoliopsida
Schizolobium parahyba,Magnoliopsida
Endlicheria paniculata,Magnoliopsida
Eugenia subterminalis,Magnoliopsida
Machaerium hirtum,Magnoliopsida
Strychnos brasiliensis,Magnoliopsida
Aegiphila integrifolia,Magnoliopsida
Casearia decandra,Magnoliopsida
Zanthoxylum rhoifolium,Magnoliopsida
Solanum pseudoquina,Magnoliopsida
Tabernaemontana catharinensis,Magnoliopsida
Machaerium nyctitans,Magnoliopsida
Pilocarpus pennatifolius,Magnoliopsida
Coutarea hexandra,Magnoliopsida
Ficus eximia,Magnoliopsida
Ixora venulosa,Magnoliopsida
Guarea macrophylla,Magnoliopsida
Randia ferox,Magnoliopsida
Maclura tinctoria,Magnoliopsida
Aralia warmingiana,Magnoliopsida
Eugenia uniflora,Magnoliopsida
Sweetia fruticosa,Magnoliopsida
Sloanea lasiocoma,Insecta
Ficus lagoensis,Magnoliopsida
Euterpe edulis,Magnoliopsida
Piptocarpha sellowii,Magnoliopsida
Zeyheria tuberculosa,Magnoliopsida
Ocotea silvestris,Magnoliopsida
Alchornea triplinervia,Magnoliopsida
Zanthoxylum riedelianum,Magnoliopsida
Sapium glandulosum,Magnoliopsida
Albizia niopoides,Magnoliopsida
Handroanthus umbellatus,Magnoliopsida
Prockia crucis,Magnoliopsida
Cassia ferruginea,Magnoliopsida
Maytenus gonoclada,Magnoliopsida
Annona neosalicifolia,Magnoliopsida
Luehea divaricata,Magnoliopsida
Trichilia casaretti,Magnoliopsida
Guarea guidonia,Magnoliopsida
Maytenus aquifolia,Magnoliopsida
Cestrum strigilatum,Magnoliopsida
Guarea kunthiana,Magnoliopsida
Cupania tenuivalvis,Magnoliopsida
Ormosia arborea,Magnoliopsida
Vitex megapotamica,Magnoliopsida
Hymenaea courbaril,Magnoliopsida
Aloysia virgata,Magnoliopsida
Cordia trichotoma,Magnoliopsida
Guapira opposita,Magnoliopsida
Ficus guaranitica,Magnoliopsida
Pachystroma longifolium,Magnoliopsida
Rudgea jasminoides,Magnoliopsida
Diospyros inconstans,Magnoliopsida
Senna multijuga,Magnoliopsida
Myrcianthes pungens,Magnoliopsida
Matayba elaeagnoides,Magnoliopsida
Vernonia polyanthes,Magnoliopsida
Araucaria angustifolia,Pinopsida
Asteraceae sp1,Magnoliopsida
Clethra scabra,Magnoliopsida
Dasyphyllum brasiliense,Magnoliopsida
Drimys brasiliensis,Magnoliopsida
Duranta vestita,Magnoliopsida
Ilex dumosa,Magnoliopsida
Lithraea brasiliensis,Magnoliopsida
Myrcia laruotteana,Magnoliopsida
Myrsine coriacea,Magnoliopsida
Ocotea pulchella,Magnoliopsida
Podocarpus lambertii,Pinopsida
Prunus myrtifolia,Magnoliopsida
Zanthoxylum kleinii,Magnoliopsida
Calyptranthes concinna,Magnoliopsida
Eugenia pluriflora,Magnoliopsida
Ilex theezans,Magnoliopsida
Myrceugenia myrcioides,Magnoliopsida
Myrcia guianensis,Magnoliopsida
Banara tomentosa,Magnoliopsida
Moquiniastrum polymorphum,Magnoliopsida
Myrcia palustris,Magnoliopsida
Myrciaria delicatula,Agaricomycetes
Xylosma ciliatifolia,Magnoliopsida
Solanum sanctaecatharinae,Magnoliopsida
Blepharocalyx salicifolius,Magnoliopsida
Jacaranda puberula,Magnoliopsida
Myrceugenia euosma,Magnoliopsida
Sebastiania commersoniana,Magnoliopsida
Symplocos uniflora,Magnoliopsida
Vernonanthura discolor,Magnoliopsida
Maytenus dasyclada,Magnoliopsida
Allophylus guaraniticus,Magnoliopsida
Celtis iguanaea,Magnoliopsida
Dasyphyllum spinescens,Magnoliopsida
Myrceugenia oxysepala,Magnoliopsida
Myrsine lorentziana,Magnoliopsida
Rhamnus sphaerosperma,Magnoliopsida
Casearia obliqua,Magnoliopsida
Lamanonia ternata,Magnoliopsida
Myrcia hatschbachii,Magnoliopsida
Myrcianthes gigantea,Magnoliopsida
Cinnamomum amoenum,Magnoliopsida
Machaerium paraguariense,Magnoliopsida
Annona rugulosa,Magnoliopsida
Solanum pabstii,Magnoliopsida
Scutia buxifolia,Magnoliopsida
Dalbergia frutescens,Magnoliopsida
Erythroxylum deciduum,Magnoliopsida
Oreopanax fulvus,Magnoliopsida
Schinus terebinthifolius,Magnoliopsida
Dicksonia sellowiana,Polypodiopsida
Ilex paraguariensis,Magnoliopsida
Quillaja brasiliensis,Magnoliopsida
Eugenia pyriformis,Magnoliopsida
Myrcia multiflora,Magnoliopsida
Ocotea puberula,Magnoliopsida
Myrrhinium atropurpureum,Magnoliopsida
Handroanthus albus,Magnoliopsida
Eugenia uruguayensis,Magnoliopsida
Ilex microdonta,Magnoliopsida
Maytenus boaria,Magnoliopsida
Styrax leprosus,Magnoliopsida
Ilex brevicuspis,Magnoliopsida
Nectandra lanceolata,Magnoliopsida
Sebastiania brasiliensis,Magnoliopsida
Lauraceae sp1,Magnoliopsida
Acca sellowiana,Magnoliopsida
Inga virescens,Magnoliopsida
Escallonia bifida,Magnoliopsida
Mimosa scabrella,Magnoliopsida
Myrceugenia mesomischa,Magnoliopsida
Citharexylum solanaceum,Magnoliopsida
Cestrum intermedium,Magnoliopsida
Restio capensis,Magnoliopsida
Restio cincinnatus,Magnoliopsida
Restio vimineus,Magnoliopsida
Agathosma imbricata,Magnoliopsida
Agathosma lanceolata,Magnoliopsida
Aristea africana,Magnoliopsida
Aspalathus divaricata,Magnoliopsida
Aspalathus microphylla,Magnoliopsida
Asparagus lignosus,Magnoliopsida
Cassytha ciliolata,Magnoliopsida
Cliffortia stricta,Magnoliopsida
Corymbium africanum,Magnoliopsida
Corymbium glabrum,Magnoliopsida
Dilatris corymbosa,Magnoliopsida
Diosma hirsuta,Magnoliopsida
Elegia juncea,Magnoliopsida
Erica ericoides,Magnoliopsida
Euphorbia tuberosa,Magnoliopsida
Ficinia deusta,Magnoliopsida
Ficinia ecklonea,Magnoliopsida
Ficinia oligantha,Magnoliopsida
Ficinia paradoxa,Magnoliopsida
Geochloa rufa,Magnoliopsida
Gnidia simplex,Magnoliopsida
Hypodiscus willdenowia,Magnoliopsida
Leucadendron salignum,Magnoliopsida
Leucospermum hypophyllocarpodendron,Magnoliopsida
Lobelia comosa,Magnoliopsida
Lobelia coronopifolia,Magnoliopsida
Macrostylis villosa,Magnoliopsida
Metalasia brevifolia,Magnoliopsida
Muraltia thunbergii,Magnoliopsida
Oedera imbricata,Magnoliopsida
Pentameris curvifolia,Magnoliopsida
Petalacte coronata,Magnoliopsida
Polpoda capensis,Magnoliopsida
Protea acaulos,Magnoliopsida
Tetraria flexuosa,Magnoliopsida
Tetraria microstachys,Magnoliopsida
Thesium virgatum,Magnoliopsida
Ursinia tenuifolia,Magnoliopsida
Berzelia lanuginosa,Magnoliopsida
Cliffortia subsetacea,Magnoliopsida
Elegia filacea,Magnoliopsida
Elegia nuda,Magnoliopsida
Erica capensis,Magnoliopsida
Erica corifolia,Magnoliopsida
Erica gnaphaloides,Magnoliopsida
Ficinia nodosa,Magnoliopsida
Lachnaea densiflora,Magnoliopsida
Metalasia muricata,Magnoliopsida
Restio bifurcus,Magnoliopsida
Restio paludosus,Magnoliopsida
Restio quinquefarius,Magnoliopsida
Staberoha distachyos,Magnoliopsida
Tetraria cuspidata,Magnoliopsida
Tetraria fasciata,Magnoliopsida
Crassula cymosa,Magnoliopsida
Diosma oppositifolia,Magnoliopsida
Drosera trinervia,Magnoliopsida
Erica axillaris,Magnoliopsida
Erica imbricata,Magnoliopsida
Ficinia secunda,Magnoliopsida
Passerina corymbosa,Magnoliopsida
Pelargonium myrrhifolium,Magnoliopsida
Phylica imberbis,Magnoliopsida
Rhynchosia ferulifolia,Magnoliopsida
Ruschia sarmentosa,Arachnida
Staberoha cernua,Magnoliopsida
Thamnochortus fruticosus,Magnoliopsida
Thamnochortus lucens,Magnoliopsida
Trachyandra hirsutiflora,Magnoliopsida
Trichocephalus stipularis,Magnoliopsida
Willdenowia incurvata,Magnoliopsida
Adenandra villosa,Magnoliopsida
Amphithalea ericifolia,Magnoliopsida
Anthospermum galioides,Magnoliopsida
Edmondia sesamoides,Magnoliopsida
Elegia stipularis,Magnoliopsida
Erica cerinthoides,Magnoliopsida
Erica labialis,Magnoliopsida
Erica plukenetii,Magnoliopsida
Erica pulchella,Magnoliopsida
Ficinia bulbosa,Magnoliopsida
Gnidia imbricata,Magnoliopsida
Hypodiscus aristatus,Magnoliopsida
Leucadendron laureolum,Magnoliopsida
Liparia parva,Magnoliopsida
Penaea mucronata,Magnoliopsida
Pentameris colorata,Magnoliopsida
Pentameris scabra,Magnoliopsida
Stoebe cyathuloides,Magnoliopsida
Struthiola ciliata,Magnoliopsida
Syncarpha speciosissima,Magnoliopsida
Tetraria eximia,Magnoliopsida
Ursinia paleacea,Magnoliopsida
Willdenowia glomerata,Magnoliopsida
Berzelia abrotanoides,Magnoliopsida
Bobartia indica,Magnoliopsida
Dilatris pillansii,Magnoliopsida
Elegia cuspidata,Magnoliopsida
Elegia vaginulata,Magnoliopsida
Ficinia pinguior,Magnoliopsida
Itasina filifolia,Magnoliopsida
Restio dodii,Magnoliopsida
Schizaea pectinata,Polypodiopsida
Willdenowia humilis,Magnoliopsida
Agathosma ciliaris,Magnoliopsida
Anthospermum aethiopicum,Magnoliopsida
Aspalathus capensis,Magnoliopsida
Aspalathus carnosa,Magnoliopsida
Aspalathus serpens,Magnoliopsida
Asparagus capensis,Magnoliopsida
Clutia alaternoides,Magnoliopsida
Crassula fascicularis,Magnoliopsida
Ehrharta ramosa,Magnoliopsida
Elytropappus scaber,Magnoliopsida
Ficinia anceps,Magnoliopsida
